Level,Date,State Postal Code,State,County Name,Population Staying at Home Percentage,Population Not Staying at Home Percentage,Number of Trips,Number of cases,Est. Med HH Income 2018,POPESTIMATE2019,Lat,Lng,Daily New Cases
County,3/24/2020,IL,Illinois,Cook County,31.34%,68.66%,14237446.0,1194,62088.0,5150233,41.737658700000004,-87.697554,272
County,3/25/2020,IL,Illinois,Cook County,31.13%,68.87%,14348033.0,1418,62088.0,5150233,41.737658700000004,-87.697554,224
County,3/26/2020,IL,Illinois,Cook County,31.53%,68.47%,14244308.0,1904,62088.0,5150233,41.737658700000004,-87.697554,486
County,3/27/2020,IL,Illinois,Cook County,31.31%,68.69%,14194760.0,2239,62088.0,5150233,41.737658700000004,-87.697554,335
County,3/28/2020,IL,Illinois,Cook County,33.02%,66.98%,13262625.0,2613,62088.0,5150233,41.737658700000004,-87.697554,374
County,3/29/2020,IL,Illinois,Cook County,35.48%,64.52%,11917448.0,3445,62088.0,5150233,41.737658700000004,-87.697554,832
County,3/30/2020,IL,Illinois,Cook County,31.13%,68.87%,14260206.0,3727,62088.0,5150233,41.737658700000004,-87.697554,282
County,3/31/2020,IL,Illinois,Cook County,31.86%,68.14%,13762384.0,4496,62088.0,5150233,41.737658700000004,-87.697554,769
County,4/1/2020,IL,Illinois,Cook County,31.25%,68.75%,14514597.0,5152,62088.0,5150233,41.737658700000004,-87.697554,656
County,4/2/2020,IL,Illinois,Cook County,31.39%,68.61%,14104743.0,5575,62088.0,5150233,41.737658700000004,-87.697554,423
County,4/3/2020,IL,Illinois,Cook County,30.54%,69.46%,15094053.0,6473,62088.0,5150233,41.737658700000004,-87.697554,898
County,4/4/2020,IL,Illinois,Cook County,33.26%,66.74%,13244873.0,7439,62088.0,5150233,41.737658700000004,-87.697554,966
County,4/5/2020,IL,Illinois,Cook County,34.86%,65.14%,12305234.0,8034,62088.0,5150233,41.737658700000004,-87.697554,595
County,4/6/2020,IL,Illinois,Cook County,31.88%,68.12%,14409103.0,8728,62088.0,5150233,41.737658700000004,-87.697554,694
County,4/7/2020,IL,Illinois,Cook County,30.86%,69.14%,15039881.0,9509,62088.0,5150233,41.737658700000004,-87.697554,781
County,4/8/2020,IL,Illinois,Cook County,31.2%,68.8%,14554938.0,10520,62088.0,5150233,41.737658700000004,-87.697554,1011
County,4/9/2020,IL,Illinois,Cook County,31.62%,68.38%,14496835.0,11415,62088.0,5150233,41.737658700000004,-87.697554,895
County,4/10/2020,IL,Illinois,Cook County,30.46%,69.54%,15274075.0,12472,62088.0,5150233,41.737658700000004,-87.697554,1057
County,4/11/2020,IL,Illinois,Cook County,32.1%,67.9%,14976558.0,13417,62088.0,5150233,41.737658700000004,-87.697554,945
County,4/12/2020,IL,Illinois,Cook County,37.03%,62.97%,11102870.0,14585,62088.0,5150233,41.737658700000004,-87.697554,1168
County,4/13/2020,IL,Illinois,Cook County,32.44%,67.56%,14477137.0,15474,62088.0,5150233,41.737658700000004,-87.697554,889
County,4/14/2020,IL,Illinois,Cook County,30.94%,69.06%,14099956.0,16323,62088.0,5150233,41.737658700000004,-87.697554,849
County,4/15/2020,IL,Illinois,Cook County,30.12%,69.88%,12975093.0,17306,62088.0,5150233,41.737658700000004,-87.697554,983
County,4/16/2020,IL,Illinois,Cook County,31.29%,68.71%,13138220.0,18087,62088.0,5150233,41.737658700000004,-87.697554,781
County,4/17/2020,IL,Illinois,Cook County,29.35%,70.65%,13369145.0,19391,62088.0,5150233,41.737658700000004,-87.697554,1304
County,4/18/2020,IL,Illinois,Cook County,31.78%,68.22%,14004648.0,20395,62088.0,5150233,41.737658700000004,-87.697554,1004
County,4/19/2020,IL,Illinois,Cook County,32.66%,67.34%,11825582.0,21272,62088.0,5150233,41.737658700000004,-87.697554,877
County,4/20/2020,IL,Illinois,Cook County,28.19%,71.81%,14624305.0,22101,62088.0,5150233,41.737658700000004,-87.697554,829
County,4/21/2020,IL,Illinois,Cook County,30.71%,69.29%,15126567.0,23181,62088.0,5150233,41.737658700000004,-87.697554,1080
County,4/22/2020,IL,Illinois,Cook County,30.53%,69.47%,14743249.0,24546,62088.0,5150233,41.737658700000004,-87.697554,1365
County,4/23/2020,IL,Illinois,Cook County,30.08%,69.92%,15197885.0,25811,62088.0,5150233,41.737658700000004,-87.697554,1265
County,4/24/2020,IL,Illinois,Cook County,29.89%,70.11%,15592717.0,27616,62088.0,5150233,41.737658700000004,-87.697554,1805
County,4/25/2020,IL,Illinois,Cook County,32.1%,67.9%,14231839.0,29058,62088.0,5150233,41.737658700000004,-87.697554,1442
County,4/26/2020,IL,Illinois,Cook County,32.72%,67.28%,14169682.0,30574,62088.0,5150233,41.737658700000004,-87.697554,1516
County,4/27/2020,IL,Illinois,Cook County,30.12%,69.88%,15166646.0,31953,62088.0,5150233,41.737658700000004,-87.697554,1379
County,4/28/2020,IL,Illinois,Cook County,30.08%,69.92%,15683195.0,33449,62088.0,5150233,41.737658700000004,-87.697554,1496
County,4/29/2020,IL,Illinois,Cook County,30.7%,69.3%,14452885.0,34880,62088.0,5150233,41.737658700000004,-87.697554,1431
County,4/30/2020,IL,Illinois,Cook County,29.89%,70.11%,15406071.0,36513,62088.0,5150233,41.737658700000004,-87.697554,1633
County,5/1/2020,IL,Illinois,Cook County,28.38%,71.62%,17289613.0,38668,62088.0,5150233,41.737658700000004,-87.697554,2155
County,5/2/2020,IL,Illinois,Cook County,29.29%,70.71%,16932392.0,40227,62088.0,5150233,41.737658700000004,-87.697554,1559
County,5/3/2020,IL,Illinois,Cook County,31.75%,68.25%,14764716.0,42324,62088.0,5150233,41.737658700000004,-87.697554,2097
County,5/4/2020,IL,Illinois,Cook County,29.32%,70.68%,15832640.0,43715,62088.0,5150233,41.737658700000004,-87.697554,1391
County,5/5/2020,IL,Illinois,Cook County,29.88%,70.12%,15278393.0,45223,62088.0,5150233,41.737658700000004,-87.697554,1508
County,5/6/2020,IL,Illinois,Cook County,29.54%,70.46%,15738024.0,46689,62088.0,5150233,41.737658700000004,-87.697554,1466
County,5/7/2020,IL,Illinois,Cook County,29.1%,70.9%,15905727.0,48341,62088.0,5150233,41.737658700000004,-87.697554,1652
County,5/8/2020,IL,Illinois,Cook County,29.37%,70.63%,16095001.0,50236,62088.0,5150233,41.737658700000004,-87.697554,1895
County,5/9/2020,IL,Illinois,Cook County,29.89%,70.11%,16354723.0,51674,62088.0,5150233,41.737658700000004,-87.697554,1438
County,5/10/2020,IL,Illinois,Cook County,32.2%,67.8%,13680871.0,52655,62088.0,5150233,41.737658700000004,-87.697554,981
County,5/11/2020,IL,Illinois,Cook County,26.55%,73.45%,16975937.0,53381,62088.0,5150233,41.737658700000004,-87.697554,726
County,5/12/2020,IL,Illinois,Cook County,25.74%,74.26%,17805128.0,55470,62088.0,5150233,41.737658700000004,-87.697554,2089
County,5/13/2020,IL,Illinois,Cook County,26.17%,73.83%,17451518.0,56406,62088.0,5150233,41.737658700000004,-87.697554,936
County,5/14/2020,IL,Illinois,Cook County,27.13%,72.87%,15860827.0,58457,62088.0,5150233,41.737658700000004,-87.697554,2051
County,5/15/2020,IL,Illinois,Cook County,25.45%,74.55%,17635418.0,59905,62088.0,5150233,41.737658700000004,-87.697554,1448
County,5/16/2020,IL,Illinois,Cook County,27.32%,72.68%,17410444.0,61212,62088.0,5150233,41.737658700000004,-87.697554,1307
County,5/17/2020,IL,Illinois,Cook County,28.6%,71.4%,14601587.0,62218,62088.0,5150233,41.737658700000004,-87.697554,1006
County,5/18/2020,IL,Illinois,Cook County,23.26%,76.74%,18210365.0,63690,62088.0,5150233,41.737658700000004,-87.697554,1472
County,5/19/2020,IL,Illinois,Cook County,23.05%,76.95%,18023891.0,64691,62088.0,5150233,41.737658700000004,-87.697554,1001
County,5/20/2020,IL,Illinois,Cook County,22.45%,77.55%,19141126.0,66213,62088.0,5150233,41.737658700000004,-87.697554,1522
County,5/21/2020,IL,Illinois,Cook County,21.79%,78.21%,19071127.0,67551,62088.0,5150233,41.737658700000004,-87.697554,1338
County,5/22/2020,IL,Illinois,Cook County,20.91%,79.09%,19907269.0,68949,62088.0,5150233,41.737658700000004,-87.697554,1398
County,5/23/2020,IL,Illinois,Cook County,23.42%,76.58%,19004507.0,70417,62088.0,5150233,41.737658700000004,-87.697554,1468
County,5/24/2020,IL,Illinois,Cook County,28.1%,71.9%,16153755.0,72010,62088.0,5150233,41.737658700000004,-87.697554,1593
County,5/25/2020,IL,Illinois,Cook County,27.98%,72.02%,15329595.0,73097,62088.0,5150233,41.737658700000004,-87.697554,1087
County,5/26/2020,IL,Illinois,Cook County,25.82%,74.18%,16961951.0,73819,62088.0,5150233,41.737658700000004,-87.697554,722
County,5/27/2020,IL,Illinois,Cook County,25.54%,74.46%,17752141.0,74521,62088.0,5150233,41.737658700000004,-87.697554,702
County,5/28/2020,IL,Illinois,Cook County,25.8%,74.2%,17685265.0,75306,62088.0,5150233,41.737658700000004,-87.697554,785
County,5/29/2020,IL,Illinois,Cook County,26.38%,73.62%,18153611.0,76266,62088.0,5150233,41.737658700000004,-87.697554,960
County,5/30/2020,IL,Illinois,Cook County,27.22%,72.78%,18261376.0,77119,62088.0,5150233,41.737658700000004,-87.697554,853
County,5/31/2020,IL,Illinois,Cook County,30.03%,69.97%,15987333.0,77925,62088.0,5150233,41.737658700000004,-87.697554,806
County,6/1/2020,IL,Illinois,Cook County,27.9%,72.1%,16665101.0,78495,62088.0,5150233,41.737658700000004,-87.697554,570
County,6/2/2020,IL,Illinois,Cook County,27.23%,72.77%,16984770.0,79673,62088.0,5150233,41.737658700000004,-87.697554,1178
County,6/3/2020,IL,Illinois,Cook County,25.51%,74.49%,17974105.0,80204,62088.0,5150233,41.737658700000004,-87.697554,531
County,6/4/2020,IL,Illinois,Cook County,24.88%,75.12%,17957601.0,80713,62088.0,5150233,41.737658700000004,-87.697554,509
County,6/5/2020,IL,Illinois,Cook County,24.37%,75.63%,18562739.0,81344,62088.0,5150233,41.737658700000004,-87.697554,631
County,6/6/2020,IL,Illinois,Cook County,27.62%,72.38%,16570026.0,81924,62088.0,5150233,41.737658700000004,-87.697554,580
County,6/7/2020,IL,Illinois,Cook County,26.6%,73.4%,16297881.0,82427,62088.0,5150233,41.737658700000004,-87.697554,503
County,6/8/2020,IL,Illinois,Cook County,23.85%,76.15%,18660548.0,82819,62088.0,5150233,41.737658700000004,-87.697554,392
County,6/9/2020,IL,Illinois,Cook County,25.43%,74.57%,17070124.0,83271,62088.0,5150233,41.737658700000004,-87.697554,452
County,6/10/2020,IL,Illinois,Cook County,25.6%,74.4%,17447990.0,83585,62088.0,5150233,41.737658700000004,-87.697554,314
County,6/11/2020,IL,Illinois,Cook County,24.56%,75.44%,18326870.0,83978,62088.0,5150233,41.737658700000004,-87.697554,393
County,6/12/2020,IL,Illinois,Cook County,24.67%,75.33%,18311957.0,84249,62088.0,5150233,41.737658700000004,-87.697554,271
County,6/13/2020,IL,Illinois,Cook County,25.41%,74.59%,18696455.0,84581,62088.0,5150233,41.737658700000004,-87.697554,332
County,6/14/2020,IL,Illinois,Cook County,27.87%,72.13%,16092477.0,84906,62088.0,5150233,41.737658700000004,-87.697554,325
County,6/15/2020,IL,Illinois,Cook County,25.97%,74.03%,17216433.0,85184,62088.0,5150233,41.737658700000004,-87.697554,278
County,6/16/2020,IL,Illinois,Cook County,25.72%,74.28%,17878376.0,85538,62088.0,5150233,41.737658700000004,-87.697554,354
County,6/17/2020,IL,Illinois,Cook County,24.65%,75.35%,18651219.0,85858,62088.0,5150233,41.737658700000004,-87.697554,320
County,6/18/2020,IL,Illinois,Cook County,24.75%,75.25%,18458532.0,86179,62088.0,5150233,41.737658700000004,-87.697554,321
County,6/19/2020,IL,Illinois,Cook County,23.87%,76.13%,18429339.0,86551,62088.0,5150233,41.737658700000004,-87.697554,372
County,6/20/2020,IL,Illinois,Cook County,25.75%,74.25%,17861278.0,86885,62088.0,5150233,41.737658700000004,-87.697554,334
County,6/21/2020,IL,Illinois,Cook County,28.45%,71.55%,15484406.0,87177,62088.0,5150233,41.737658700000004,-87.697554,292
County,6/22/2020,IL,Illinois,Cook County,26.8%,73.2%,15814645.0,87424,62088.0,5150233,41.737658700000004,-87.697554,247
County,6/23/2020,IL,Illinois,Cook County,25.16%,74.84%,17750463.0,87784,62088.0,5150233,41.737658700000004,-87.697554,360
County,6/24/2020,IL,Illinois,Cook County,26.54%,73.46%,16964833.0,88138,62088.0,5150233,41.737658700000004,-87.697554,354
County,6/25/2020,IL,Illinois,Cook County,25.37%,74.63%,17886996.0,88650,62088.0,5150233,41.737658700000004,-87.697554,512
County,6/26/2020,IL,Illinois,Cook County,26.05%,73.95%,16917737.0,89068,62088.0,5150233,41.737658700000004,-87.697554,418
County,6/27/2020,IL,Illinois,Cook County,26.23%,73.77%,18218553.0,89407,62088.0,5150233,41.737658700000004,-87.697554,339
County,6/28/2020,IL,Illinois,Cook County,27.58%,72.42%,15804284.0,89755,62088.0,5150233,41.737658700000004,-87.697554,348
County,6/29/2020,IL,Illinois,Cook County,26.38%,73.62%,16749489.0,90122,62088.0,5150233,41.737658700000004,-87.697554,367
County,6/30/2020,IL,Illinois,Cook County,25.9%,74.1%,16546123.0,90536,62088.0,5150233,41.737658700000004,-87.697554,414
County,2/1/2020,IL,Illinois,Coles County,23.02%,76.98%,223430.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/2/2020,IL,Illinois,Coles County,24.92%,75.08%,219782.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/3/2020,IL,Illinois,Coles County,21.23%,78.77%,231470.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/4/2020,IL,Illinois,Coles County,20.78%,79.22%,213849.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/5/2020,IL,Illinois,Coles County,22.01%,77.99%,215012.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/6/2020,IL,Illinois,Coles County,23.41%,76.59%,212871.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/7/2020,IL,Illinois,Coles County,20.63%,79.37%,236767.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/8/2020,IL,Illinois,Coles County,22.82%,77.18%,214932.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/9/2020,IL,Illinois,Coles County,27.69%,72.31%,182280.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/10/2020,IL,Illinois,Coles County,22.06%,77.94%,240249.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/11/2020,IL,Illinois,Coles County,20.94%,79.06%,242748.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/12/2020,IL,Illinois,Coles County,20.59%,79.41%,229363.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/13/2020,IL,Illinois,Coles County,20.48%,79.52%,225192.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/14/2020,IL,Illinois,Coles County,20.47%,79.53%,247900.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/15/2020,IL,Illinois,Coles County,22.2%,77.8%,219307.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/16/2020,IL,Illinois,Coles County,25.55%,74.45%,208208.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/17/2020,IL,Illinois,Coles County,29.64%,70.36%,181680.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/18/2020,IL,Illinois,Coles County,22.42%,77.58%,226874.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/19/2020,IL,Illinois,Coles County,19.87%,80.13%,236129.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/20/2020,IL,Illinois,Coles County,21.72%,78.28%,241818.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/21/2020,IL,Illinois,Coles County,21.52%,78.48%,255812.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/22/2020,IL,Illinois,Coles County,20.49%,79.51%,236099.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/23/2020,IL,Illinois,Coles County,25.3%,74.7%,218842.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/24/2020,IL,Illinois,Coles County,23.4%,76.6%,221894.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/25/2020,IL,Illinois,Coles County,20.94%,79.06%,224987.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/26/2020,IL,Illinois,Coles County,20.82%,79.18%,225439.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/27/2020,IL,Illinois,Coles County,22.68%,77.32%,244927.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/28/2020,IL,Illinois,Coles County,22.32%,77.68%,252654.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,2/29/2020,IL,Illinois,Coles County,23.09%,76.91%,249515.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/1/2020,IL,Illinois,Coles County,24.08%,75.92%,207341.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/2/2020,IL,Illinois,Coles County,22.99%,77.01%,232884.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/3/2020,IL,Illinois,Coles County,20.47%,79.53%,233803.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/4/2020,IL,Illinois,Coles County,21.58%,78.42%,238098.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/5/2020,IL,Illinois,Coles County,19.63%,80.37%,232927.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/6/2020,IL,Illinois,Coles County,19.5%,80.5%,247313.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/7/2020,IL,Illinois,Coles County,20.62%,79.38%,243786.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/8/2020,IL,Illinois,Coles County,22.89%,77.11%,225207.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/9/2020,IL,Illinois,Coles County,20.86%,79.14%,219377.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/10/2020,IL,Illinois,Coles County,20.59%,79.41%,218366.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/11/2020,IL,Illinois,Coles County,18.15%,81.85%,222207.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/12/2020,IL,Illinois,Coles County,18.82%,81.18%,224045.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/13/2020,IL,Illinois,Coles County,17.8%,82.2%,235884.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/14/2020,IL,Illinois,Coles County,22.55%,77.45%,199067.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/15/2020,IL,Illinois,Coles County,27.15%,72.85%,180571.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/16/2020,IL,Illinois,Coles County,25.02%,74.98%,219058.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/17/2020,IL,Illinois,Coles County,27.69%,72.31%,209690.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/18/2020,IL,Illinois,Coles County,28.78%,71.22%,196362.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/19/2020,IL,Illinois,Coles County,27.63%,72.37%,187670.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/20/2020,IL,Illinois,Coles County,28.51%,71.49%,209854.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/21/2020,IL,Illinois,Coles County,31.93%,68.07%,194535.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/22/2020,IL,Illinois,Coles County,32.66%,67.34%,141496.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/23/2020,IL,Illinois,Coles County,28.14%,71.86%,174888.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/24/2020,IL,Illinois,Coles County,28.05%,71.95%,173912.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/25/2020,IL,Illinois,Coles County,28.38%,71.62%,175444.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/26/2020,IL,Illinois,Coles County,26.79%,73.21%,180236.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/27/2020,IL,Illinois,Coles County,26.81%,73.19%,174358.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/28/2020,IL,Illinois,Coles County,27.84%,72.16%,183001.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/29/2020,IL,Illinois,Coles County,30.45%,69.55%,148536.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/30/2020,IL,Illinois,Coles County,27.07%,72.93%,170149.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,3/31/2020,IL,Illinois,Coles County,27.88%,72.12%,160627.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/1/2020,IL,Illinois,Coles County,26.86%,73.14%,172008.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/2/2020,IL,Illinois,Coles County,28.23%,71.77%,170752.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/3/2020,IL,Illinois,Coles County,26.21%,73.79%,201110.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/4/2020,IL,Illinois,Coles County,28.55%,71.45%,167262.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/5/2020,IL,Illinois,Coles County,30.99%,69.01%,142719.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/6/2020,IL,Illinois,Coles County,27.48%,72.52%,184065.0,0,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/7/2020,IL,Illinois,Coles County,29.21%,70.79%,191869.0,1,44071.0,50621,39.5560011,-88.24611829999998,1
County,4/8/2020,IL,Illinois,Coles County,27.08%,72.92%,194512.0,2,44071.0,50621,39.5560011,-88.24611829999998,1
County,4/9/2020,IL,Illinois,Coles County,28.71%,71.29%,170912.0,2,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/10/2020,IL,Illinois,Coles County,27.52%,72.48%,195242.0,2,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/11/2020,IL,Illinois,Coles County,28.08%,71.92%,200188.0,5,44071.0,50621,39.5560011,-88.24611829999998,3
County,4/12/2020,IL,Illinois,Coles County,33.03%,66.97%,131894.0,6,44071.0,50621,39.5560011,-88.24611829999998,1
County,4/13/2020,IL,Illinois,Coles County,29.76%,70.24%,181470.0,6,44071.0,50621,39.5560011,-88.24611829999998,0
County,4/14/2020,IL,Illinois,Coles County,27.26%,72.74%,156389.0,8,44071.0,50621,39.5560011,-88.24611829999998,2
County,4/15/2020,IL,Illinois,Coles County,25.68%,74.32%,152550.0,9,44071.0,50621,39.5560011,-88.24611829999998,1
County,4/16/2020,IL,Illinois,Coles County,27.79%,72.21%,162618.0,9,44071.0,50621,39.5560011,-88.24611829999998,0
